,eval/evaluate_secs,eval/loss,eval/sparse_categorical_accuracy,round_num,test/avg_loss,test/avg_sparse_categorical_accuracy,test/evaluate_secs,test/max_loss,test/max_sparse_categorical_accuracy,test/min_loss,test/min_sparse_categorical_accuracy,test/std_loss,test/std_sparse_categorical_accuracy,train/loss,train/model_delta_l2_norm,train/num_available,train/prepare_datasets_secs,train/save_checkpoint_secs,train/sparse_categorical_accuracy,train/training_secs
0,30.795986890792847,5.615854263305664,0.009999999776482582,0.0,5.6158543395996094,0.00999999988824129,40.243630170822144,5.850698471069336,0.20999999344348907,4.892926216125488,0.0,0.1613570114513857,0.02915475906534202,3.9863743782043457,0.410330206155777,500.0,0.6250209808349609,0.7170288562774658,0.10599999874830246,72.53507089614868
1,44.791011095047,5.628105640411377,0.009999999776482582,1.0,,,,,,,,,,3.9929487705230713,0.2894724905490875,500.0,0.7479867935180664,,0.08299999684095383,49.26285696029663
2,58.640141010284424,5.602059364318848,0.009999999776482582,2.0,,,,,,,,,,4.096285820007324,0.36988377571105957,500.0,1.0378451347351074,,0.06199999898672104,56.11076021194458
3,68.52556014060974,5.625973224639893,0.009999999776482582,3.0,,,,,,,,,,3.815885066986084,0.34319934248924255,500.0,1.149266004562378,,0.10599999874830246,59.84192204475403
4,71.31436419487,5.629173278808594,0.013899999670684338,4.0,,,,,,,,,,3.9065749645233154,0.2365373969078064,500.0,1.6600148677825928,,0.11900000274181366,77.27340388298035
5,85.97138714790344,5.6046142578125,0.009999999776482582,5.0,,,,,,,,,,3.9572689533233643,0.2746390104293823,500.0,1.7066349983215332,1.5604770183563232,0.08699999749660492,72.93912506103516
6,90.16254997253418,5.597715377807617,0.009999999776482582,6.0,,,,,,,,,,3.9712536334991455,0.25892192125320435,500.0,2.4953019618988037,,0.09600000083446503,87.9582839012146
7,57.72546100616455,5.603931427001953,0.009999999776482582,7.0,,,,,,,,,,3.927830696105957,0.24875013530254364,500.0,1.7883551120758057,,0.10199999809265137,91.96480584144592
8,56.196659088134766,5.589343547821045,0.009999999776482582,8.0,,,,,,,,,,4.014762878417969,0.3173972964286804,500.0,1.2340822219848633,,0.09200000017881393,57.855612993240356
9,56.29330611228943,5.598832607269287,0.010099999606609344,9.0,,,,,,,,,,4.045139312744141,0.307452917098999,500.0,1.2194669246673584,,0.07699999958276749,57.75948977470398
